VIDEOGAME_ID,NAME,RELEASE_DATE,REQUIRED_AGE,PRICE,POSITIVE_RATINGS,NEGATIVE_RATINGS
850820,祛魅·教化（祛魅1）,2018-05-08,0,1.69,24,5
850830,Adventure in Kana Village,2018-05-26,0,5.19,3,1
850880,Vegetaball,2018-08-31,0,3.99,6,0
850910,Streamers Company Tycoon 主播经纪公司,2019-03-13,0,7.19,244,237
850920,Hypersonic Speed Girl / 超速少女,2018-05-08,0,7.19,13,0
850930,MODERN ROAD-LIKE,2018-06-16,0,0.79,1,0
850940,Space Colonizers,2018-05-31,0,2.09,3,7
850950,Helicopter Flight Simulator,2018-05-09,0,5.19,1,5
850960,Jurassic Safari Hunt,2018-05-25,0,5.79,2,9
851000,Achievement Machine,2018-05-25,0,2.89,37,16
851010,Airplane Sky Voyage,2018-05-31,0,5.79,3,6
851040,Darkest Mana : Master of the Table,2018-05-31,0,7.19,1,1
851050,Paper Dolls VR,2018-05-28,0,12.39,35,16
851080,Survival: Last Day,2018-10-22,0,2.89,159,222
851100,Touhou Luna Nights,2019-02-25,0,13.99,3199,75
851110,Idle Racing GO: Clicker Tycoon,2019-01-01,0,0,47,71
851180,Blood Harvest 3,2018-06-05,0,2.89,30,9
851200,Omae Wa Mou Shindeiru,2018-05-07,0,2.09,9,6
851220,Free the Animation,2018-06-08,0,2.09,0,1
851250,Sleeping Dawn VR,2018-09-28,0,5.79,1,2
851290,Fesnia,2018-07-02,0,0,6,6
851320,SlimeGear,2018-08-06,0,3.99,1,0
851350,Lets Play with Nanai!,2018-11-01,0,30.99,4,7
851370,EXAELLA,2018-05-14,0,3.99,7,8
851490,The Amazing Adventures of Lady Fanny Featherstone,2018-07-14,0,2.09,1,0
851520,Trivia Vault: TV Trivia,2018-05-03,0,9.99,8,7
851530,Mini-Dead,2018-05-04,0,0,368,18
851570,Zombie Hotel,2018-05-19,0,1.69,2,4
851580,Planet Unknown Runner,2018-05-28,0,0.79,8,4
851640,Marble Race,2018-10-13,0,5.99,16,3
851650,LOGistICAL: ABC Islands,2018-05-04,0,0,21,13
851670,LUMINES REMASTERED,2018-06-26,0,9.99,124,7
851710,Trivia Vault: Art Trivia,2018-05-05,0,9.99,15,6
851730,Sandmade,2018-05-16,0,0.79,26,1
851770,Number Hunt,2018-12-21,0,11,1,0
851790,AstronTycoon,2018-06-05,0,8.29,16,3
851810,Ultimate Sudoku Collection,2018-05-18,0,0,31,14
851820,Boxes Inc.,2018-05-07,0,4.79,47,12
851840,Strangers of the Power 2,2018-05-21,0,2.89,9,0
851880,RŌA,2018-06-02,0,2.99,2,6
851890,Gal*Gun 2,2018-07-20,0,29.99,306,28
851920,Nova Wing III,2018-05-15,0,0.79,1,0
851930,Battle Royale Tycoon,2018-12-10,0,7.19,213,64
851940,Dirt Bike Insanity,2018-06-15,0,4.79,3,5
851980,Ball Grabbers,2018-07-12,0,3.99,15,4
852050,Sky Dodge,2018-05-11,0,0.79,7,2
852060,Hell in Paradise,2018-05-14,0,0.79,9,10
852070,Froggy BOI,2018-05-11,0,0.79,19,3
852080,Gardener the Ripper,2018-05-12,0,0.79,12,16
852110,RetroMaze,2018-05-21,0,0.79,194,6
852160,Jack the Barbarian,2018-05-21,0,2,21,8
852180,Bunker Rush,2018-05-18,0,1.69,5,6
852190,10 seconds,2018-07-16,0,3.99,3,0
852250,Danger Room VR,2018-09-01,0,0,14,2
852310,Omega Commando,2018-05-21,0,3.99,1,0
852320,HOLONGLIDE,2018-07-19,0,2.09,1,0
852340,King Rabbit,2019-01-25,0,0,63,6
852390,SwordBounce,2018-05-19,0,3.99,12,1
852450,The Stray Cat,2018-05-10,0,0,5,3
852500,WorldQuest,2018-04-29,0,0,50,25
852530,Atex Brawl,2018-08-16,0,5.79,5,0
852570,A Tale of Pirates: a Dummy Mutiny,2018-05-23,0,2.89,2,1
852590,Alone In The Forest VR,2018-05-17,0,2.09,1,1
852630,Keiko Everlasting,2018-06-11,0,3.99,3,1
852660,Linear Chicken,2018-05-07,0,2.09,1,1
852720,Voxel Tanks,2018-06-05,0,0.79,19,6
852740,Away From Earth: Mars,2018-08-23,0,0.79,142,90
852750,Paper Shakespeare: Stick Merchant of Venice,2018-05-11,0,1.69,0,1
852760,D.F.R.: The Light VR,2018-05-14,0,1.69,1,0
852790,The Adventure of Magical Girl,2018-06-21,0,2.09,41,7
852810,Airbo,2018-05-11,0,0.79,8,26
852860,Towards a perilous journey,2018-07-23,0,1.69,0,3
852880,Ficterra,2019-02-27,0,19.49,1,0
852900,Space Captain McCallery - Episode 1: Crash Landing,2018-07-20,0,3.99,12,1
852910,sweet pool,2018-12-19,0,14.99,49,3
852920,Bad Bots Rise,2018-07-06,0,3.99,1,3
853000,Generic Jumper,2018-08-30,0,5.19,0,1
853020,Venal Soul (Chapter One),2018-05-13,0,5.19,8,6
853040,DEEP SPACE | Space-Platformer,2018-05-08,0,3.99,8,4
853110,Viki Spotter: Sports,2018-05-29,0,1.69,32,0
853120,Iron Ground,2018-06-21,0,7.19,1,5
853140,Adeptus Titanicus: Dominus,2018-05-31,0,11.39,130,23
853200,Shred! 2 - Freeride Mountainbiking,2018-12-24,0,9.99,16,2
853210,Gopnik Simulator,2018-05-15,0,0.78,16,26
853220,Doors & Rooms,2019-01-31,0,5.19,10,1
853240,The Light Keeps Us Safe,2018-10-11,0,15.49,54,12
853250,신기록 : A Compendium of Ghosts,2018-06-05,0,0,29,2
853260,Ants! Mission of the salvation,2018-05-25,0,1.69,5,1
853290,Claw Breaker,2018-08-23,0,7.19,1,0
853300,The Pizza Delivery Boy Who Saved the World,2018-09-06,0,5.19,11,0
853310,Mr. Maze,2019-02-09,0,2.89,7,0
853380,Air Threat,2018-05-08,0,1.69,28,9
853410,YAPP2: Yet Another Pushing Puzzler,2018-07-20,0,1.69,5,0
853480,Pestis,2018-05-10,0,1.69,11,3
853490,Slippingcers,2018-05-29,0,0.79,10,3
853500,Quarantine Circular,2018-05-22,0,4.79,205,21
853550,Equilinox,2018-11-23,0,7.5,1078,53
853580,Lost,2018-07-09,0,0.79,8,14
853590,Goroons,2018-05-17,0,4.79,2,0
853610,"The Outlaw, The Drunk, & The Whore",2018-05-18,0,2.89,6,1
853620,Stickman in the Portal,2018-08-23,0,0.79,13,7
853760,Space Armor 2,2018-05-24,0,0.79,3,4
853770,Maximum Action,2018-09-19,0,11.39,284,41
853780,BlubBlub: Quest of the Blob,2018-05-29,0,0,18,5
853830,Great Mountain Experience,2018-05-31,0,0.79,3,6
853850,LOGistICAL: Caribbean,2018-05-18,0,7.19,3,1
853860,aMAZE Classic,2018-05-10,0,0.79,45,5
853900,SHARK,2018-05-10,0,0.79,8,18
853940,Moonfall Ultimate,2018-09-04,0,9.99,6,6
853980,Splash,2018-05-21,0,0,10,1
854030,Ancient Journey VR,2018-06-08,0,19.49,2,2
854060,Bob The Cube,2018-05-21,0,2.89,6,6
854120,Subterraneus,2018-12-12,0,10.29,9,0
854150,Snail Racer EXTREME,2018-07-16,0,0.79,41,31
854160,Dino Dawn,2018-05-11,0,3.99,5,7
854190,Russian Gangsta In HELL,2018-05-09,0,0.79,8,8
854250,FPV Freerider,2018-05-17,0,4.79,3,1
854310,Rise of Crustaceans,2018-05-28,0,2.89,6,4
854330,Lost in Spice,2018-06-07,0,0,4,0
854390,Doors Push or Pull,2018-05-21,0,2.09,7,2
854400,EXCHANGE,2018-10-12,0,3.99,21,6
854450,Arlo The Rabbit,2018-05-23,0,2.09,17,0
854510,Warlock: Tower Defence,2018-06-08,0,2.09,1,1
854550,Scary Maze,2018-06-06,0,0.79,5,6
854560,Digit Daze,2018-05-10,0,3.99,13,7
854570,Pamali: Indonesian Folklore Horror,2018-12-27,0,3.49,188,23
854650,Indian Mutiny: Little Sepoy,2018-05-20,0,2.89,4,1
854670,HEROES TRIALS,2018-06-20,0,4.79,3,0
854680,DeepLands,2018-07-02,0,10.29,2,1
854690,RollerCoaster Legends II: Thors Hammer,2018-06-05,0,4.79,6,3
854740,President Pig,2018-05-21,0,4.79,6,3
854770,WTF,2018-07-27,0,3.99,54,43
854810,Simple Sailing,2018-05-11,0,3.99,1,7
854830,Washed Up!,2018-10-16,0,9.29,8,0
854860,Cows VS Vikings,2018-12-06,0,6.19,16,3
854870,Perseverance: Part 1,2018-07-23,18,2.99,28,1
854890,International Basketball Manager,2018-09-27,0,7.99,22,6
854950,Not Without You,2018-08-14,0,1.69,2,0
855010,270 | Two Seventy US Election,2018-05-31,0,0,39,15
855030,Balloon Strike,2018-05-18,0,2.09,0,1
855050,Thunderbolt 2,2018-05-10,0,0.79,16,5
855100,Stop! Dictator Kim Jong-un,2018-05-10,0,0.79,5,2
855160,VTree Beach Volleyball,2018-05-19,0,2.09,0,2
855190,The Subject,2018-11-30,0,7.19,26,4
855320,18 Floors,2018-07-04,0,11.39,10,8
855480,Digital Dungeon,2018-05-25,0,3.99,0,7
855490,Fury Race,2018-05-16,0,4.79,3,4
855510,VOiD,2019-02-19,0,12.39,3,0
855530,New Ice York,2018-07-04,0,7.19,8,3
855580,Ahlman Arcade 2018,2018-08-11,0,0,12,6
855620,Asteroid Deathmatch,2019-01-31,0,1.69,1,0
855630,Zeliria Sanctuary,2019-01-06,18,7.19,200,35
855640,My Brother Rabbit,2018-09-21,0,11.39,188,5
855650,TRIGGER,2018-06-16,0,5,5,2
855670,荒野寻踪,2018-06-01,0,2.09,2,2
855700,Trippy Jump,2018-05-23,0,1.69,7,2
855730,Plants,2018-06-05,0,1.69,4,0
855760,Sweet Treats,2018-07-17,0,7.19,1,0
855800,Trek: Travel Around the World,2018-07-13,0,6.19,3,3
855850,Space Elite Force,2018-05-17,0,0.79,45,2
855860,Superfighters Deluxe,2018-11-30,0,7.5,382,44
855970,Vixens From Outer Space,2019-01-06,0,5.99,9,6
855980,TD Ultimate (Restocked),2018-05-21,0,1.69,0,2
856010,National Machine,2018-06-29,0,11.39,30,19
856040,Chameleon Man,2018-07-31,0,1.69,1,0
856060,蝶生梦影-Butterfly dream shadow,2019-02-02,0,2.09,1,0
856080,Mind Labyrinth VR Dreams,2018-10-14,0,19.49,7,3
856100,Little Comet,2018-12-14,0,2.89,1,0
856110,Antisnake,2018-05-29,0,2.09,20,0
856120,Next 4,2018-06-01,0,0.79,43,1
856130,Dark SASI,2018-05-18,0,5.19,88,60
856160,STAR BARON – VR BEAST COMBAT GAME,2018-07-07,0,6.99,2,0
856170,Exo TD,2018-08-02,0,15.49,2,3
856190,Metori,2019-04-03,0,3.99,1,0
856220,DONT DIE!,2018-05-21,0,2.09,11,0
856240,Total Singu,2018-06-13,0,2.09,4,1
856260,100 Chests,2018-06-15,0,2.09,3,4
856270,Draid,2019-02-01,0,7.19,4,3
856300,Disc Golf VR,2018-05-28,0,0,3,3
856310,Seul (Alone): The entrée,2018-08-30,0,2.09,1,2
856320,The Road Trip,2018-05-26,0,3.99,25,14
856350,15 seconds,2018-05-31,0,0.79,11,5
856370,One-Way Ticket  / 单程票,2018-10-24,0,3.99,208,110
856380,Cartoonway : Mini Cars,2018-05-18,0,3.99,2,2
856390,Apex Hunters,2018-07-16,0,11.39,1,0
856400,Stalker Crab Simulator,2018-05-29,0,5.19,10,22
856410,Longest Monday: Unveiling,2018-05-30,0,3.99,3,4
856420,Glow Ball - Not A Billiard Puzzle Game,2018-05-18,0,2.89,2,1
856430,Pinball 2018,2018-05-18,0,1.69,18,11
856440,Cube - The Jumper,2018-05-15,0,1.69,39,74
856450,A Story of a Band,2018-06-19,0,3.99,13,0
856490,Falling words,2018-05-16,0,0.79,27,12
856500,DeFaster,2018-05-15,0,0.79,2,4
856510,Click.O.Fast,2018-05-15,0,0.79,1,3
856540,Super Dangerous Dungeons,2018-07-02,0,3.99,30,0
856550,Stabby Machine,2018-07-31,0,1.69,2,0
856560,Black Roses,2018-05-28,0,0.79,2,1
856580,Boo Boo Bananas,2018-05-29,0,2.89,1,0
856600,Fur the Game,2019-01-03,0,0,79,9
856610,Beacon,2019-02-27,0,14.99,29,3
856620,Vカツ / V-Katsu,2018-08-01,0,0,244,13
856650,Pylon Racer,2019-02-21,0,3.99,4,0
856670,Present for Manager,2019-01-22,0,2.09,2,0
856730,ARENA 8,2018-05-16,0,0.79,0,1
856750,Metanoia,2018-05-23,0,2.09,7,0
856760,Gachi Gang,2018-05-27,0,0.79,6,8
856770,Hokan: Monster Slayer,2018-07-25,0,0.79,1,2
856790,Export Simulator,2018-07-06,0,2.89,11,19
856880,Fighting Fantasy Classics,2018-06-05,0,0,58,26
856980,7-in-1 Brain Sharpness Bundle,2018-05-17,0,10.29,8,4
857010,HUBE: Seeker of Achievements,2018-05-16,0,0.79,39,21
857020,Putinoids VS Navalnyats - Путиноиды Против Навальнят,2018-05-16,0,0.79,9,2
857050,Casual Penalty,2018-05-16,0,0.79,15,11
857080,Escape from the Princess,2018-09-17,0,5.79,55,8
857110,SPACE BLASTER 8 BIT,2018-05-16,0,0.79,1,1
857130,Evolution,2018-06-03,0,2.89,15,8
857140,"Snake, snake, snake!",2018-05-18,0,1.69,11,4
857160,Light Cube,2018-05-17,0,0.79,0,3
857180,The Cooking Game VR,2018-07-13,0,11.39,25,4
857240,The Prison Experiment: Battle Royale,2018-06-01,0,2.09,33,56
857300,Korvux - Chapter 1,2019-03-15,0,1.69,7,0
857320,SRPG Studio,2018-08-20,0,46.49,37,5
857330,Trainiac,2018-05-28,0,2.09,9,1
857340,RKN - Roskomnadzor Banned Internet,2018-05-17,0,0.79,61,38
857370,The Entity,2018-07-02,0,3.99,13,13
857410,Red Spider3: A Heroine Never Dies,2018-05-21,0,0,2,0
857420,Just Beat Em Up : World of Fury,2018-08-30,0,5.19,14,1
857450,ISLAND,2018-08-23,0,30.99,410,8
857460,∀kashicforce,2019-03-29,0,10.29,12,1
857470,NEKOKORO,2018-08-16,0,3.99,27,1
857480,Seirei,2019-03-20,18,1.69,13,3
857500,BLACK BIRD,2018-10-30,0,14.99,51,0
857510,Knife Flipping,2018-07-09,0,0.79,6,4
857520,Degrees,2018-05-18,0,0.79,17,15
857570,World of Feudal,2018-06-15,0,1.69,13,21
857600,Fight the Horror,2019-04-09,0,19.49,28,27
857680,Catan VR,2018-06-13,0,11.39,32,8
857690,Lagoon Lounge : The Poisonous Fountain,2018-07-05,0,10.99,143,6
857700,ZombieHunterZ,2018-05-25,0,4.79,0,3
857710,Fallen Bird,2018-05-24,0,3.99,17,3
857740,Ludicrous Speed,2018-06-05,0,5.99,3,0
857770,The Risers,2018-05-24,0,4.79,4,0
857790,Gravitycers,2018-05-29,0,3.99,5,9
857800,Rocketcers,2018-05-29,0,3.99,2,10
857820,Colorcers,2018-05-29,0,0.79,5,15
857840,Jamping,2018-05-31,0,0.79,16,14
857850,Dwarf Defense,2018-05-28,0,3.99,9,1
857860,Planetary Settlers,2018-05-30,0,5.79,4,0
857890,RuneTech,2018-05-01,0,3.99,5,2
857900,Huge Enemy - Worldbreakers,2018-09-07,0,7.19,7,1
857940,Nature Calls,2018-08-17,0,5.19,351,41
857950,Incredible Mandy,2018-11-26,0,11.39,83,7
858010,EnchantedGirl - 纯情房东俏房客,2019-02-04,0,12.39,6,14
858040,Sudoku Jigsaw / 拼图数独,2018-09-13,0,1.69,29,7
858050,The Rose of Segunda,2018-05-30,0,6.99,21,0
858060,Idle Heist,2018-06-08,0,0,57,163
858080,Spoorky,2018-11-08,0,6.99,6,1
858100,Grimshade,2019-03-26,0,15.99,69,17
858170,The Last Train,2018-10-10,0,7.19,6,9
858180,Adventures of Mike,2018-05-24,0,0.79,1,1
858210,Nova Drift,2019-03-27,0,11.39,212,3
858250,Tainted Fate,2018-05-28,0,11.39,13,9
858320,Itsy Blitzy,2018-09-19,0,7.19,2,0
858360,The Initiate 2: The First Interviews,2018-10-16,0,13.99,37,5
858370,Mad Dagger 2,2018-05-18,0,0.79,15,24
858380,Expedia Cenote VR,2018-10-01,0,0,7,6
858410,Black Bart,2018-05-28,0,0.79,17,2
858420,Trivia Vault: Business Trivia,2018-05-17,0,9.99,12,6
858440,Ninja Midori,2018-06-07,0,0.79,3,3
858490,Sanctus Mortem,2018-11-16,0,7.19,5,2
858590,Last Tide,2018-08-27,0,19.49,731,311
858680,Black Paradox,2018-07-27,0,9.29,27,3
858760,Scalak,2018-05-22,0,1.69,317,5
858780,Rent-a-Vice,2018-05-24,0,2.89,10,7
858810,Dawn of Man,2019-03-01,0,19.49,2757,706
858830,Echoes of the Fey: The Last Sacrament,2018-07-10,0,10.99,8,0
858840,The Epic Bang Theory,2018-05-17,0,1.69,4,3
858860,Tabletop Gods,2019-01-07,0,15.49,49,2
858870,Queen of Seas 2,2018-06-05,0,4.79,20,5
858880,Fragile Fighter,2019-03-01,0,7.19,27,2
858940,Flowers -Le volume sur ete-,2018-07-26,0,15.49,182,1
858950,Rabbit and the moon,2018-07-15,0,1.69,6,1
858960,Sumo,2018-12-08,0,7.19,8,1
859070,RaKoval~Nya: Escape Edition,2018-05-24,0,0.79,3,3
859090,Turbo Tunnel,2018-06-01,0,0,94,14
859150,幻想三國誌5/Fantasia Sango 5,2018-08-14,0,23.79,18,15
859170,Survival,2018-12-04,0,11.39,0,1
859180,Monster Castle,2019-03-25,0,0,11,13
859200,破东荒 - Chaos Of East,2018-08-08,0,4.79,41,15
859220,Sweeper Zero,2018-08-23,0,0,9,5
859280,拯救大魔王重生 Falsemen: Demon Rebirth,2019-03-22,0,2.09,25,3
859340,Seeking Dawn,2018-07-12,0,23.79,194,72
859350,Aces of the Luftwaffe - Squadron,2018-07-24,0,11.9,12,4
859370,in My MIND.,2018-09-04,0,0.79,23,6
859380,Whats My Gender?,2018-06-01,0,2.09,2,1
859420,Deflection Dimension,2018-06-08,0,6.19,3,0
859440,Mars or Die!,2018-07-13,0,17.99,15,29
859460,Small person,2018-06-12,0,1.69,3,4
859480,Block Competition,2018-05-19,0,1.69,5,9
859530,Vive le Roi 2,2018-06-21,0,3.99,2,1
859560,Escape the Grid VR,2018-06-15,0,5.99,3,2
859610,S.T.R.E.T.C.H.,2018-05-18,0,0.79,5,10
859640,Along Together,2018-05-29,0,11.39,18,0
859660,Discs of Steel Party,2018-10-15,0,2.19,3,0
859680,Deep Space Waifu: FANTASY,2018-09-27,18,1.69,815,28
859700,USA 2020,2018-06-02,0,0.79,32,6
859720,Cubelz,2018-05-27,0,1.69,1,1
859740,Dont Notice Me,2018-11-07,0,5.79,17,3
859820,TripTrip,2018-08-16,0,2.09,7,0
859860,VikingJourney,2018-05-31,0,7.19,0,3
859870,Frqncy,2018-07-30,0,2.89,6,1
859900,Owen to have fun!,2018-05-21,0,0.79,51,31
859920,Double Head Shark Attack,2018-10-18,0,32.99,0,1
859950,The Enthralling Realms,2018-07-10,0,2.09,3,0
859960,Geocells Tricells,2018-08-17,0,5.79,4,0
859970,Math Classroom Challenge,2018-06-07,0,0.79,2,1
859990,Eggs 1942,2018-05-31,0,3.99,25,3
860030,Common Hanzi Quiz - Simplified Chinese,2018-05-21,0,2.99,1,0
860070,BULLETLINE,2018-06-04,0,11.39,8,1
860080,lilGunBois,2018-06-03,0,0.79,16,3
860090,Erotic Jigsaw Challenge Vol. 1,2018-06-02,0,0.79,17,4
860160,Save The Villy,2018-05-22,0,0.79,3,2
860190,Vietcong,2018-05-25,0,3.99,1,19
860200,Super B-Dinos adventures,2018-05-22,0,0.79,1,1
860220,Contact Draw: Football,2018-06-12,0,0.79,13,1
860240,Aerospace Forces,2018-06-11,0,0.79,20,10
860260,Strike Force Remastered,2018-11-20,0,3.99,0,3
860270,Requiem,2018-11-02,0,3.99,1,1
860280,Forgotten Adventure,2018-05-23,0,0.79,9,4
860320,Apartment 3301,2018-09-21,0,2.09,0,3
860330,Mutation Mayhem,2018-06-12,0,0,10,5
860340,Trivia Vault: Toy Trivia,2018-05-25,0,9.99,8,4
860350,Trivia Vault: Fashion Trivia,2018-05-24,0,9.99,11,5
860380,Math Problem Challenge,2018-05-22,0,3.99,23,8
860390,Math Speed Challenge,2018-05-22,0,3.99,26,15
860400,Unexpected Journey 奇幻之旅,2018-07-01,0,1.69,2,3
860430,Burgerwise the Clown,2018-05-27,0,0.79,3,2
860440,Goat Life,2018-05-25,0,2.89,50,28
860450,Module TD. Sci-Fi Tower Defense,2018-06-27,0,7.19,15,8
860480,Fernz Gate,2018-08-29,0,11.69,0,2
860490,Revenant Dogma,2018-10-03,0,11.69,1,0
860500,SpellFront,2018-10-24,0,6.19,23,7
860520,Abstract Golfing,2018-05-23,0,0.79,61,13
860530,Babycar Driver,2018-05-22,0,0.79,11,3
860550,Secrets of the Past: Dion,2018-11-28,0,2.89,4,1
860570,Music Producer,2018-05-31,0,3.99,0,4
860580,Wrestlers Without Boundaries,2018-05-29,0,3.99,2,3
860590,MissileDancer,2018-06-01,0,1.69,7,1
860600,Betweenside,2018-09-12,0,4.79,2,1
860620,KURSK,2018-11-07,0,15.99,74,75
860640,Lingotopia,2018-08-16,0,11.39,17,13
860650,Drizzlepath: Deja Vu,2018-05-25,0,2.89,36,4
860660,To Hell with Hell,2018-07-19,0,13.49,39,11
860670,❂ Hexaluga ❂ Dungeons and Hunting ☠,2018-05-22,0,5.19,3,3
860680,SmileNSlide,2018-08-03,0,1.59,10,2
860730,Skinscape,2018-06-09,0,0,3,3
860770,Made to Order: The Party Game,2018-06-19,0,2.09,5,3
860790,Adventures Of Pipi 2 Save Hype,2018-05-24,0,0.79,9,1
860820,Meme Supreme  ¯\_(ツ)_/¯,2018-06-12,0,2.99,3,2
860860,Suicide Guy: Sleepin Deeply,2018-06-07,0,2.89,74,15
860870,Bully Store,2018-11-06,0,11.39,4,0
860880,Castle: Jigsaw Puzzles,2018-05-23,0,1.69,10,1
860890,Factory Town,2019-03-12,0,15.49,548,73
860910,Hentai 3018,2018-05-31,0,0.79,131,50
860930,A Quiet Mind,2018-06-04,0,1.69,1,1
860940,Five Rooms,2018-05-31,0,3.99,37,37
860950,Mark of the Ninja: Remastered,2018-10-09,16,15.49,802,47
860990,Chroma Shift,2018-10-12,0,9.29,11,5
861000,Putinization,2018-06-09,0,0.79,0,3
861010,Minako,2018-06-06,0,3.99,5,1
861050,DemonsAreCrazy,2018-07-03,0,0,155,202
861080,Lonia Saga 2,2018-06-22,0,9.29,7,1
861160,Argos,2018-05-31,0,9.99,4,4
861180,Fading Visage,2018-05-29,0,3.99,3,21
861190,Shining Hotel: Lost in Nowhere,2018-06-05,0,6.19,7,12
861210,Gaze At Maze,2018-07-13,0,1.69,0,5
861230,Arevoatl Seven Coins,2018-06-07,0,2.89,14,2
861240,Paper Valley,2018-06-06,0,10.29,15,0
861270,Sudoku Killer / 杀手数独,2018-10-19,0,1.69,14,3
861280,战术狂想2(Chimera of Tactics 2),2018-07-18,0,1.69,4,2
861290,Shooter Game,2018-09-14,0,11.39,1,6
861320,Beyond Minimalism,2018-06-18,0,3.19,1,3
861330,Dungeon Deathball,2018-07-06,0,3.99,9,0
861340,The Duller,2018-05-25,0,0.79,6,12
861350,Gym Simulator,2018-11-17,18,1.69,46,53
861400,Nefertari: Journey to Eternity,2018-06-28,0,0,120,5
861510,Sail Ships,2018-06-04,0,1.69,0,1
861550,Neon Universe,2018-07-02,0,2.89,4,2
861560,Tod Stein,2018-07-19,0,0.79,13,50
861580,Delve,2018-06-01,0,0.79,2,0
861670,Street Level: Windows Edition,2018-06-06,0,0.79,3,1
861710,Geometry Rush,2018-07-13,0,0.79,28,4
861720,Trivia Vault: Food Trivia,2018-05-30,0,9.99,12,5
861740,Trivia Vault: Literature Trivia,2018-06-01,0,9.99,13,3
861760,Foto Flash 2,2018-09-06,0,2.09,27,15
861770,FrogStatue,2018-06-13,0,0.79,1,0
861790,Bomb-Bomb,2018-05-17,0,1.69,0,1
861840,Bathroom Chef,2018-05-29,0,3.99,19,19
861850,Fitzzle Adorable Puppies,2018-06-21,0,3.99,2,3
861860,Doctor Tsunami,2018-11-17,0,4.79,2,0
861910,Catchem,2018-08-10,0,4.79,1,0
861920,Rocket Valley Tycoon,2018-06-01,0,0,71,36
861930,Kidz,2018-07-26,0,0,184,24
861940,Crashbots,2018-10-09,0,7.99,5,1
861960,Master Pyrox Wizard Smackdown,2018-06-09,0,4.79,6,2
862010,Weird Dungeon Explorer: Defender,2018-05-25,0,0.79,9,29
862020,Weird Dungeon Explorer: Run Away,2018-05-25,0,0.79,9,27
862040,Weird Dungeon Explorer: Wave Beat,2018-05-25,0,0.79,6,32
862110,Super Jigsaw Puzzle: Cities,2018-05-29,0,3.99,21,0
862120,Deconstructor,2018-06-01,0,1.69,1,13
862130,Rainy Day Racer,2018-07-12,0,2.89,13,0
862150,Prison Test,2018-05-29,0,0.79,14,8
862160,Comet Crasher,2019-02-13,0,0,39,2
862180,G-DINOS JUNGLE ADVENTURE,2018-05-25,0,0.79,14,23
862190,Footy Ball Tournament 2018,2018-06-14,0,3.99,0,1
862200,Bot Tales: The Crashed,2018-06-13,0,0.79,3,0
862210,Inca Marbles,2018-06-08,0,1.69,14,12
862250,Danger!Energy,2018-12-20,0,5.19,2,1
862260,Miami Cruise,2018-12-20,0,4.79,14,2
862300,ROS,2018-06-02,0,0.79,15,8
862320,Epic drag puZOOls,2018-05-24,0,0.79,20,15
862370,Yahrit!,2018-07-13,0,2.09,6,1
862390,FlyInside Flight Simulator,2018-12-20,0,27.79,48,14
862460,To Light: Ex Umbra,2019-02-28,0,7.19,8,0
862480,The Spiral Scouts,2018-07-12,18,7.19,210,11
862490,Fantasy Raiders,2018-07-25,0,11.39,9,4
862500,Talos VR,2018-06-08,0,2.09,0,3
862520,Lucky Night: Poker Games,2018-08-07,0,0.79,0,14
862570,Ding Dong XL,2018-06-15,0,0.79,226,2
862580,OK/NORMAL,2018-06-18,0,2.99,164,42
862590,BlueFear,2019-01-18,0,19.49,2,7
862640,Heroes Of The Offworld Arena,2018-06-04,0,3.99,2,2
862650,City Of Jade: Imperial Frontier,2019-02-08,0,5.79,8,15
862660,Football Girls: Dream Team,2018-06-13,0,5.19,16,30
862690,关于我被小学女生绑架这件事,2018-05-31,0,0,1791,254
862730,Magic Blast VR,2018-09-22,0,11.39,7,3
862740,OneShift,2018-08-10,0,3.99,19,8
862770,KO Mech,2018-07-19,0,3.29,37,2
862790,13 Cycles,2019-03-21,0,5.19,5,3
862850,The Great Story of a Mighty Hero - Remastered,2018-06-05,0,2.89,6,4
862880,Intelligence: Anime girls,2018-06-02,0,1.69,3,2
862920,Kitsune Kitchen,2018-06-01,0,0.79,27,7
862990,Survive the West,2018-06-22,0,27.79,8,8
863120,The General Retreats,2018-05-30,0,3.99,0,1
863150,Caverns: Lost Sky,2019-01-31,0,15.49,2,2
863170,Muertes Arena,2018-10-21,0,0,1,0
863190,Gamer Senseis Range Royale,2018-09-17,0,4.79,7,2
863210,Delta Horizon,2018-09-06,0,0,10,3
863270,Orc Island,2018-05-31,0,7.19,2,0
863280,Astraeus,2018-06-07,0,11.39,5,1
863290,Balance of Soccer,2018-12-11,0,3.99,0,3
863310,Vertical Fall,2018-12-09,0,5.19,1,1
863380,Frankenstein: Beyond the Time,2018-08-01,0,10.99,13,8
863420,Melting World Online,2018-10-04,0,7.19,39,26
863430,One Person Story,2018-08-23,0,3.99,15,0
863470,Cairos Tale: The Big Egg,2018-05-30,0,0.79,8,1
863490,Bighead Runner,2018-06-07,0,0.79,33,9
863550,HITMAN™ 2,2018-11-13,0,44.99,10814,1756
863560,Slime CCG,2018-07-12,0,0,27,48
863570,Super Seducer 2 : Advanced Seduction Tactics,2018-09-13,0,10.29,353,74
863580,Viking Days,2018-08-08,0,3.99,5,7
863590,Starcom: Nexus,2018-12-12,0,13.49,133,9
863660,Sea of memories,2018-06-01,0,7.99,5,4
