DEVELOPER_ID,NAME
1304,Aundre Rogers
1305,AuraLab
1306,Auraro
1307,AurealStudio
1308,Aurelien Regard
1309,Aurelien Regard Games
1310,Auroch Digital
1311,Aurora Studio
1312,AuroraCorp
1313,Aurox Studios
1314,AurumDust
1315,Austin Boucher
1316,Austin Lewis
1317,Austin Pinzon
1318,Australian Broadcasting Corporation
1319,Autarca
1320,AutoAttack Games
1321,Autobotika
1322,Automata Source
1323,Automaton
1324,Autonomic Interactive
1325,Autotelic Games LLC
1326,Autotivity Entertainment
1327,Autumn Moon
1328,Autumn VR
1329,Avalanche Publishing
1330,Avalanche Software
1331,Avalanche Studios
1332,Avallon Alliance
1333,Avasion
1334,Avatar Creations
1335,Avatarico
1336,Avekvist
1337,Avenal Investments Ltd
1338,Aventys team
1339,Aves Games
1340,Avi Rosenblum
1341,Avidly Wild Games
1342,Avinash Kalapala
1343,Avisgames
1344,Avocavo
1345,Awaceb
1346,Awakened
1347,Awem Studio
1348,Awesome Enterprises
1349,Awesome Games Studio
1350,Awesome Industries
1351,Awesome Stuff Software
1352,AwesomeBlade
1353,Aweswan studios
1354,Awfully Nice Studios
1355,Awoker Games
1356,Axe Studio
1357,Axed Game Studio
1358,Axel Anderson
1359,Axel Shokk
1360,Axel Sonic
1361,AxiPLAY
1362,Axiomatic Games
1363,Axis Game Factory LLC
1364,"Axis Game Factory, Inc."
1365,Axis Games
1366,Axis Granted Creations Team
1367,"Axol Studio, LLC"
1368,Axolot Games
1369,Axyos Games
1370,Aya Game Studio
1371,Ayman Isam Alketbi
1372,Ayrik
1373,Ayy Caramba Games
1374,AzDimension
1375,Azat Khafizov Design
1376,Azerion
1377,Azimuthstar
1378,Azorian
1379,Azucena Nuñez
1380,Azurezero
1381,Aéronie
1382,B-evil
1383,B.
1384,B.Bit
1385,B2Expand
1386,B4T Games
1387,B52 Development Team
1388,BAKENEKO GAMES
1389,BANDAI NAMCO Entertainment Inc.
1390,BANDAI NAMCO Studio
1391,BANDAI NAMCO Studio Inc.
1392,BANDAI NAMCO Studios
1393,BANDAI NAMCO Studios Inc.
1394,BANDAI NAMCO Studios Vancouver
1395,BARCHboi
1396,BARS STUDIOS
1397,BATTLESQUATCH
1398,BBB Games
1399,BBC Media Applications Technologies Limited
1400,BBG Entertainment GmbH
1401,BBQ Games
1402,BBit
1403,BC
1404,BC.W
1405,BD Studio Games
1406,BEHEMUTT
1407,BEKoshi
1408,BEta - indie
1409,BGIXED
1410,BIG BOYS STUDIO
1411,BIG WOOD GAMES
1412,BIOSZARD Dev
1413,BIT-GEN
1414,BJGameInd
1415,BKOM Studios
1416,BL-Logic
1417,BLAV
1418,BLAZORS
1419,BLESTWORKS
1420,BME Digital Studios
1421,BOBAFETTA
1422,BOHDOKUMEN.
1423,BOMBZ
1424,BOMHAT and Ezyn
1425,BOOMZAP
1426,BOT Jungle Productions
1427,BRAINEART
1428,BRHP
1429,BRINK 3D
1430,BS STUDIOS
1431,BS1 & BSL Team
1432,BSK Games
1433,BSS company
1434,BT Studios
1435,"BTD STUDIO Co.,ltd."
1436,BTNcafe
1437,BUD Games
1438,BUG-Studio
1439,BUGBEAR
1440,BURA
1441,BURP! Games
1442,BURRIK
1443,BVG Software Group
1444,BVRgame
1445,BWT Games
1446,BYCODEC TEKNOLOJI LTD
1447,BYU Animation -  Class of 2016
1448,BYU Animation -  Class of 2017
1449,BYU Animation -  Class of 2018
1450,Baba Yaga Games
1451,"Babaroga, LLC"
1452,Babeltime
1453,Babloon Studios
1454,Baby Duka
1455,Babylon
1456,Back To Basics Gaming
1457,Backburner Games
1458,BacklotRealities
1459,Backstab Games
1460,Backward pieS
1461,Backwoods Entertainment
1462,Bacon Bandit Games
1463,Bacon Wrapped Games
1464,Bacq Stellan
1465,Bacus Studios
1466,Bad Attempt
1467,Bad Bird Studios
1468,Bad Cast games
1469,Bad Coffee Games
1470,Bad Gravity
1471,Bad Logic Studios
1472,Bad Monkey Love
1473,Bad Panda Games
1474,Bad Pixel
1475,Bad Rhino Games LLC
1476,Bad Seed
1477,BadCat Studios
1478,"BadFly Interactive, a.s."
1479,BadLand Games Publishing S.L.
1480,BadWolf Games
1481,BadgerHammer
1482,Badim
1483,Badland Development Studio
1484,Badland Studio
1485,Badosz
1486,Badri Bebua
1487,Badru
1488,Bae Team
1489,Baffled Games
1490,BagelMaster5000
1491,Baggy Cat Ltd
1492,Baiacu Games
1493,Bail! Enemy Jet!
1494,BaileyHausdorff Systems
1495,Bainware LLC
1496,BajoGames
1497,Baked Games
1498,Bakershah Games
1499,Bakhti Baymukhamedov
1500,Bakufu Narayama
1501,Bala Vicknesh
1502,Balcony Team
1503,Balder Game Studio
1504,Baldur Games
1505,Baller Industries
1506,Ballista Studios IVS
1507,Ballistic Frogs
1508,Ballistic Interactive
1509,Balraj Singh Bains
1510,Baltica Games
1511,Bambastic Games
1512,"Bamboo Secrets Co.,Limited"
1513,Bamtang
1514,Bandit-1
1515,Bane Games
1516,Bankroll Studios
1517,Bannerman Games
1518,Banyango
1519,Baobab Studios Inc.
1520,Baptiste Degryse
1521,Baptiste Grève
1522,Bare Mettle Entertainment
1523,BarelyEntertainment
1524,Bareware Studios
1525,Barkers Crest Studio LLC
1526,Barking Dog Studios
1527,Barlock Games
1528,Barnaque
1529,Barnstorm Games
1530,Barnyard Intelligence Games
1531,Baronnerie Games
1532,Baroque Decay
1533,Barracuda Disaster
1534,Barrel Roll Games
1535,Barry McCabe
1536,Bartosh Polonski
1537,Bartosz Bialek
1538,Bartosz Bojarowski
1539,Bartosz Zajkowski
1540,Bartoš Studio
1541,Barty Games
1542,Basaltic studio
1543,Basecamp Games
1544,Based On The Play
1545,Basic Sloth
1546,Basilisk Games
1547,Bass Pro Shops
1548,Bastien Darbellay
1549,Bastien Ollivo
1550,Bat Byte
1551,"Bat Country Games, LLC"
1552,BatCat Games
1553,Batholith Entertainment
1554,Batovi Games Studio
1555,Battenberg Software
1556,Batterystaple Games
1557,Battle Blockyverse Studios
1558,Battle Crafters LLC
1559,Battle Factory
1560,Battle of Kings Team
1561,BattleByte
1562,BattleGames
1563,BattleGoat Studios
1564,Battlecruiser Games
1565,Battleham
1566,Batu Games LLC
1567,Bauer
1568,Bawu Team
1569,Bazitov Mikhail
1570,Be hate Free.org
1571,BeBold
1572,BeHappy Studios
1573,BeTomorrow
1574,BeagleGames
1575,Beam Software
1576,Beam Team Games
1577,BeamNG
1578,Beamdog
1579,"Beamz Interactive, Inc."
1580,Bean Boy Games
1581,Beanstalk VR Team (BYU)
1582,Bear & Cat Studio
1583,Bear Box Media
1584,Bear Gears Studio
1585,BearFighterDev
1586,Bearcat Games
1587,Beard Games Studio
1588,Beard Wizard
1589,Bearded Bird Game Studio
1590,Bearded Bunnies
1591,Bearded Eye
1592,Bearded Giant Games
1593,BeardedBrothers.games
1594,Beardserk
1595,Beast Games
1596,Beast Mode Games
1597,"Beast, Inc."
1598,Beat Games
1599,Beat-Fu Studio
1600,BeatBoxer LLC
1601,BeatShipsGame
1602,Beatnik Games
1603,Beatrice
1604,Beatshapers
1605,Beatsie Boys
1606,BeautiFun Games
1607,Beautiful Glitch
1608,Beaver Drummer
1609,Beavis Soft
1610,Because Because Games
1611,Because I Can
1612,Beckoning Cat
1613,BeconGamesCorp
1614,Bedlam Games
1615,Bedtime Digital Games
1616,Bedtime Phobias
1617,BeehiveBob
1618,Beemoov
1619,Beenox
1620,"Beep Games, Inc."
1621,Beep2Bleep.com
1622,BeetleFish Studios
1623,BefuddleBug
1624,Behaviour Digital Inc.
1625,Behaviour Interactive
1626,Behaviour Interactive Inc.
1627,Behold Studios
1628,Behtam Developer
1629,BeiJing Da Xing Media Limited Company
1630,"BeiJing FlyDream Interactive co.,ltd"
1631,"Beijing AMPBox Technology Co., Ltd."
1632,"Beijing Elysium Interactive Technology Co.,Ltd."
1633,"Beijing Gravitational Waves VR technology co.,LTD"
1634,Beijing INFITFUN Technology Co.Ltd
1635,Beijing LightingFire
1636,"Beijing Litchi Culture Media Co., Ltd."
1637,"Beijing Omnicity Technology Co., Ltd."
1638,"Beijing Skyline Interaction Technology Co., Ltd."
1639,"Beijing Touch the heart interactive technology co., LTD"
1640,"Beijing Xinrun Technology Co.,Ltd"
1641,Bekho Team
1642,BekkerDev Studio
1643,Belarus Games
1644,Beldarak Games
1645,Belka VR
1646,Bellcat Game
1647,BelleGames Ltd.
1648,Belleal Games
1649,Bellosoft
1650,Below the Game
1651,Bemami
1652,Bemoworld Studios
1653,Ben Allen
1654,Ben Aprigliano
1655,Ben Busby
1656,Ben Esposito
1657,Ben Garney
1658,Ben Hartnett
1659,Ben Harvey
1660,Ben Hendel-Doying
1661,Ben Hopkins
1662,Ben Lovegrove
1663,Ben Makarechian
1664,Ben McNelly
1665,Ben Otter
1666,Ben Rawles
1667,Ben Robinson
1668,Ben Rog-Wilhelm
1669,Ben Strijbos
1670,Ben Yahtzee Croshaw
1671,Benarom Games
1672,Bence Sipka
1673,Benedict Fritz
1674,Benjamin Davis
1675,Benjamin Famiglietti
1676,Benjamin Lapid
1677,Benjamin Mathis
1678,Benjamin Niu
1679,Benjamin Outram
1680,Benjamin Rivers Inc.
1681,Benjamin Rommel Games
1682,Benjamin Scott
1683,Benjamin Soulé
1684,Benjy Bates
1685,Benn Powell
1686,Bennett Foddy
1687,Bento Studio
1688,Bento-Studio
1689,Berdochan
1690,Berezka
1691,Bergie Games
1692,BerlinGamesClub
1693,Bernackels
1694,BernhardM
1695,BernhardP
1696,Bernt Andreas Eide
1697,Berserk Games
1698,Berzerk Studio
1699,Besedka Games Studio
1700,BeshevGames
1701,Best Friend Games
1702,Best Gaem Studio
1703,Best Way
1704,Bestow
1705,BetaDwarf
1706,BetaSparkUK
1707,Betamaximus-128
1708,Betelgeuse Zero
1709,Bethesda Game Studios
1710,BetsonGames
1711,Better Games LLC
1712,Betterburg
1713,Bevan McKechnie
1714,Bevel Studios
1715,Beyond Games
1716,Beyond Technical Inc.
1717,Beyond-Limits-Games
1718,"BiNAREE, Inc."
1719,Biart
1720,Biart Company LLC
1721,BicBoi Bangers
1722,Bidaj
1723,Bidoniera Games
1724,Big Ant Studios
1725,Big Bad Wolf
1726,Big Blue Studios
1727,Big Boat Interactive
1728,Big Corporation
1729,Big Cow Studios
1730,Big Deez Productions
1731,Big Dorks Entertainment
1732,Big Dumb Fun Games
1733,Big Evil Corporation
1734,Big Fat Alien
1735,Big Fat Simulations Inc.
1736,Big Finish Games
1737,Big Fish Games
1738,Big Fish Studios
1739,Big Fun Games
1740,Big Galoot
1741,Big Green Pillow
1742,Big Hat Games
1743,Big Head Games Ltd
1744,Big Hit Games
1745,Big Horn Studio
1746,Big Huge Games
1747,Big Kitty Games
1748,Big Loop Studios
1749,Big Moustache Games
1750,Big O
1751,Big Pixel Studios
1752,Big Red Button
1753,Big Red Button Entertainment
1754,"Big Red Button Entertainment, Inc"
1755,Big Red Planet
1756,Big Robot Ltd
1757,Big Sandwich Games
1758,"Big Splash Games, LLC"
1759,Big Way Games
1760,BigAnt Studios
1761,BigBlaze Games
1762,"BigBox VR, Inc."
1763,BigBro Games
1764,BigCheeseGames
1765,BigCode Games Pvt Ltd
1766,BigGame
1767,BigMouthedDog Studio
1768,BigTapir Games
1769,Bigbug Studio
1770,Bigfingers
1771,BigfootDS
1772,Bigmoon Entertainment
1773,Bigmoon Studios
1774,Bigosaur
1775,"Bigscreen, Inc."
1776,Bigzur Games
1777,Bikkuri Software
1778,Bilge Kaan
1779,Bill Ricardi
1780,Bill and Eli Productions
1781,Billy Chan
1782,Billy Goat Entertainment Ltd
1783,Billy Jazz Hills Stickley
1784,"Bimboosoft Co.,Ltd."
1785,Binary Cocoa
1786,Binary Emotions
1787,Binary Fortress Software
1788,Binary Fusion
1789,Binary Giants
1790,Binary Helix
1791,Binary Jellyfish
1792,Binary Soul
1793,Binary Souls
1794,Binary Takeover
1795,BinaryBox Studios
1796,BinaryDream
1797,Binarystudio 54
1798,Binji
1799,Binogure Studio
1800,Binx Interactive
1801,Binärkult
1802,BioWare
1803,BioWare Corporation
1804,Biodrone Studios
1805,Biological Systems Modeling
1806,Biome Collective
1807,Bionic Penguin
1808,Bionic Pony
1809,Bip Media
1810,Birch Log
1811,Bird Man Games
1812,Bird in Sky
1813,Birdshark! Games
1814,Birdwall Games
1815,Biscuit Play
1816,BiscuitPlay
1817,Bishop Armstrong
1818,Bishop Games
1819,Bison
1820,Bison Kings Game Studios
1821,BisquitPlay
1822,Bit Bionic LLC
1823,"Bit Blot, LLC"
1824,Bit Byterz
1825,Bit Dragon
1826,Bit Golem
1827,Bit Juggler
1828,"Bit Kid, Inc."
1829,Bit Nurse
1830,"Bit Planet Games, LLC"
1831,Bit Toys
1832,Bit2Good Ug
1833,BitBeamCannon.com
1834,BitBreak I/S
1835,BitCake Studio
1836,BitCutter Studios Inc.
1837,BitFinity
1838,"BitMonster, Inc."
1839,BitSits Games
1840,Bitbaboon
1841,Bitbox Ltd.
1842,Bitca
1843,Bitecore Ltd.
1844,Biterkid
1845,Bithell Games
1846,Bitmap Bureau
1847,Bitmen Studios
1848,Bitporters LTD.
1849,Bits & Beasts
1850,BitsAlive Game Studios
1851,Bitten Toast Games Inc.
1852,Bizarre Creations
1853,Bizengames
1854,Bizzy
1855,Bjarki Arge Andreasen
1856,Bjoern Grunewald
1857,Bks
1858,Black Alchemy Games
1859,Black Banshee Studios
1860,Black Book Development
1861,Black Cactus
1862,Black Cell OG
1863,"Black Chicken Studios, inc."
1864,Black Cloud Studios
1865,Black Curtain Studio
1866,Black Death Apps Limited
1867,Black Deck Crew
1868,Black Delta
1869,Black Diskette
1870,Black Dragon Studio
1871,Black Element
1872,Black Engine Games
1873,Black Eye Games
1874,Black FishMaker
1875,Black Flag Studios
1876,Black Forest Games
1877,Black Fox Entertainment
1878,Black Fox Pavilion
1879,Black Golem
1880,Black Hand Studio
1881,Black House
1882,Black Isle Studios
1883,Black Jacket Studios
1884,Black Lab Games
1885,Black Lime Studio
1886,Black Lion Studios
1887,Black Market Games
1888,Black Mouse
1889,Black Onyx Interactive
1890,Black Pants Studio
1891,Black Phoenix Studio
1892,Black Poodle Entertainment
1893,Black Potion
1894,Black Rock Studio
1895,Black Room Games
1896,Black Sea Studios Ltd
1897,Black Sheep Games
1898,Black Sheep Studio
1899,Black Sheep studio
1900,Black Shell Games
1901,Black Side
1902,Black Smerch
1903,Black Snake Games
1904,Black Snowflake Games
1905,Black Train
1906,Black Void Media
1907,Black Whale Studios
1908,Black Wing Foundation
1909,BlackFoot Studios
1910,BlackMark Studio
1911,BlackMoon Design
1912,BlackMuffin
1913,BlackOpzFX
1914,BlackRat
1915,BlackSpot Entertainment
1916,BlackTale Games
1917,BlackThug
1918,Blackbird Interactive
1919,Blackcross & Taylor
1920,Blackfire Games
1921,Blackjard Softworks
1922,Blacklight Interactive
1923,Blackmill Games
1924,Blackpowder Games
1925,Blackrose Industries
1926,Blacksea Odyssey
1927,Blacksmith
1928,Blacksmith Studios
1929,Blacksword Games
1930,Blackthorn Media Inc
1931,"Blackthorn Media, Inc."
1932,Blackturn Ltd
1933,Blackwood Specter
1934,Blagovest Penev
1935,Blaiz Entertainment
1936,Blak Iron Studios
1937,Blake Fix
1938,Blake Garner
1939,Blake Gillman
1940,Blake Pierce
1941,Blake W. Ford
1942,Blam! Games
1943,Blam! Games LLC
1944,Blank Name Games
1945,BlankMediaGames
1946,Blanket Fort Games
1947,Blast Radius Game Studios
1948,BlastFM
1949,Blaster
1950,Blaster Games Studio
1951,Blastoid Entertainment
1952,BlauwPrint
1953,Blazar Games
1954,Blaze Epic
1955,Blaze Forward Games
1956,Blazewing
1957,Blazing Badger
1958,Blazing Bit Games
1959,Blazing Fanfish
1960,Blazing Griffin
1961,Blazing Orb LLC
1962,Blazing Planet Studio
1963,Blazing Stick
1964,Blazing Tree Studio
1965,Bleeding Edge
1966,Bleeding Edge Studio
1967,Blender Games
1968,Blendo Games
1969,Blet Studio!
1970,BlewScreen
1971,Blind Bird
1972,Blind Mind Studios
1973,Blind Raccoon Studio
1974,Blind Recluse
1975,Blind Sky Studios
1976,Blind Squirrel
1977,Blind Squirrel Games
1978,Blindflug Studios AG
1979,BlinkWorks Media
1980,Blip Haus Design
1981,Blit Software
1982,Blitworks
1983,Blob Games
1984,Blob Games Studio
1985,Blob Lab
1986,Block Interval
1987,BlockTeam
1988,BlockheadGames
1989,Bloober Team SA
1990,BloodMoon Games
1991,BloodPixel
1992,Bloodcraft Dev
1993,Bloodirony
1994,Bloodline Games
1995,Bloodmane Interactive
1996,Bloodwolf Studio
1997,Bloody Forehead Entertainment
1998,Bloody Pixel
1999,BloodyStation
2000,Bloom Digital Media
2001,Blooming Buds Studio
2002,Blossom Games
2003,Blot Interactive
2004,Blowfish Studios
2005,BluBee Games
2006,Bludgeonsoft
2007,Blue  Blaze Gaming
2008,Blue Bottle Games
2009,Blue Brain Games
2010,Blue Budgie Studios
2011,Blue Byte
2012,Blue Comet Games
2013,Blue Commands
2014,Blue Drop Games
2015,Blue Entropy Studios
2016,Blue Fang
2017,Blue Fiddich制作组
2018,Blue Gate
2019,Blue Giraffe
2020,Blue Goji
2021,Blue Horizon Studios Ltd
2022,Blue Ice
2023,Blue Isle Studios
2024,Blue Label Studio
2025,Blue Lizard
2026,Blue Lizard Games Inc.
2027,Blue Mammoth Games
2028,Blue Mana
2029,Blue Manchu
2030,Blue Newt Software
2031,Blue Omega Entertainment
2032,Blue Palm Studio
2033,Blue Potion Games
2034,Blue Salt Games
2035,Blue Studio
2036,Blue Sunset Games
2037,Blue Tea Games
2038,Blue Tongue Entertainment
2039,Blue Volcano Studio
2040,Blue Wizard Digital
2041,BlueDog
2042,BlueEagle Productions
2043,BlueGiant Interactive
2044,BlueLine Games
2045,BlueRichter
2046,BlueTreeGames
2047,Blue_Trigger
2048,Blueberry Studio
2049,Bluebutton Games
2050,Blueplant Entertainment
2051,Blueprint Reality Inc.
2052,Blueshift Media
2053,Bluestrike
2054,Blueteak
2055,Bluish-Green Productions
2056,Blunt Games
2057,Blup Games
2058,Blyts
2059,Bmc Studio
2060,BnK Team
2061,Bob
2062,Bob Games
2063,BobTheShoplifter
2064,Bobbates LLC.
2065,Bobby Zeal
2066,Boejunda LLC
2067,Bogdan Sychkov
2068,Bogemic Games
2069,Bohemia Interactive
2070,Bohfam
2071,Boiagames
2072,Boidae Games
2073,Bojan Brbora
2074,BolHut
2075,Bold Pixel
2076,Bolder Games
2077,Bolt Creative
2078,Boltok Games
2079,Bolverk Games
2080,Bolvërk Games
2081,Bomb Shelter Games
2082,Bomber Studio
2083,Bombservice
2084,Bon
2085,Boncho Games
2086,Bondo Games
2087,BoneCracker Games
2088,Boneloaf
2089,Bonfire Entertainment
2090,Bonfire Games
2091,Bongfish GmbH
2092,BoninblueDesignLab
2093,Bonion Games
2094,Bonjourcoco
2095,Bono Games
2096,Bonus Level Entertainment
2097,Bony Yousuf
2098,Boobs Dev
2099,Boogie Down Games llc
2100,Boogygames Studios
2101,Bookmark Games
2102,BoolDog Games
2103,Boolat Entertainment
2104,Boolat Games
2105,BoomBox
2106,BoomCat Studios
2107,BoomTownGames
2108,Boomfire Games
2109,Booming Games
2110,Boomzap Entertainment
2111,Booper Inc
2112,Boosted Games
2113,Booster Space
2114,Bootsnake Games
2115,Boozer Game Studios
2116,Boreal Sun
2117,Borealys Games
2118,BoringGame
2119,BoringKate
2120,Boris Blosse
2121,Boris Zapotocky
2122,Borisoft
2123,Born Lucky Games
2124,Born Ready Games
2125,Born Ready Games Ltd.
2126,Borne Games
2127,Bornteks Entertainment
2128,Borokai Studio
2129,Borov
2130,Borrowed Light Studios
2131,Boss Baddie
2132,Boss Key Productions
2133,Bossa
2134,Bossa Studios
2135,BotBite Industries
2136,Bottino.Games
2137,BottleCube inc.
2138,BouSoft
2139,Bouchard Industries
2140,"Boundless Dynamics, LLC"
2141,Bourbontank
2142,Bowlcut Studios
2143,BoxFrog Games
2144,Boxelware
2145,Boxhead Games
2146,BoyAndWitch Studio
2147,Boyang Zhou
2148,BplusGames
2149,Brace Yourself Games
2150,Brackish Games
2151,Brad Fairley
2152,Brad Smith
2153,Braden Van Wagenen
2154,Bradley Elam
2155,Bradley Hennessey
2156,Brahn Games
2157,Brain Bombers
2158,Brain Machine
2159,Brain Seal Ltd
2160,Brain Slap Studio
2161,Brain Stone GmbH
2162,Brain and Nerd Ltd
2163,Brain&Brain
2164,BrainGoodGames
2165,BrainStorming Team
2166,BrainStrainStudios
2167,Brainagi Games
2168,Brainbox Games
2169,Brainbox Software
2170,Braincells Productions Inc.
2171,Brainchild
2172,Brainduck
2173,Brainoid
2174,Brainseed Factory
2175,Brainshape Games
2176,Brainwash Gang
2177,Brainwashing Games
2178,Brainwashing games
2179,Brainy Studio LLC
2180,Branch Games
2181,Brandon Bielski
2182,Brandon Brizzi
2183,Brandon Cobb
2184,Brandon Dominguez
2185,Brandon J Hilde
2186,Brandon Powell
2187,Brandon Rabico
2188,Brandon Serowski
2189,Brandon Slade
2190,Brandon van Doorn
2191,Brantisky Interactive
2192,BrashMonkey
2193,BratAndronik
2194,Brave Bunny
2195,Brave Giant LTD
2196,Brave Little Studios
2197,Brave Rabbit Games
2198,Brave Wolf Studio
2199,Bravery Software
2200,Brawsome
2201,Brayan Delmée
2202,Brayden Myers
2203,Breachgate
2204,Bread Machine Games
2205,Bread Team
2206,Bread Vision Studios LLC.
2207,Breading Games
2208,Breadmeat
2209,BreakAway Games
2210,Breakfall
2211,Breaking Dimensions
2212,Breakout
2213,Breakpoint
2214,Breeze Interactive
2215,Brenda J. Miller
2216,Brendan Wiltshire
2217,Brent Seeley
2218,Brentinitis
2219,Brett Jackson
2220,Brett Jackson (Jumbli)
2221,Brett Moody
2222,Brett Yeager
2223,Bretwalda Games
2224,Brewsterland Studios
2225,Brian Cronin
2226,Brian Cullen
2227,Brian Fitzgerald
2228,Brian Franco
2229,Brian Guidarini
2230,Brian Hockenmaier
2231,Brian Lancaster
2232,Brian Lindenhof
2233,Brian Macumber
2234,Brian OKeefe
2235,Brian Underwood
2236,Brianna Livesay
2237,Bright Onion Studios
2238,Bright Phoenix Studio
2239,Brighter3D Software Development Ltd.
2240,Brightrock Games
2241,Brightside Games
2242,"Brilliant Blue-G, LLC"
2243,Brilliant Game Studios
2244,Brilliant Skies Ltd.
2245,Brimo Studio
2246,Brimstone
2247,Brimstone Brothers Inc.
2248,BrineTeam
2249,Brinemedia
2250,Bristol Street Studios
2251,Broan Games
2252,Brogames
2253,Broguelike
2254,Broke Astronaut
2255,Broken Arms Games Pty Ltd
2256,Broken Circle Studios
2257,Broken Code Games
2258,Broken Desk
2259,Broken Dream Studio
2260,Broken Dreams
2261,Broken Games
2262,Broken Rules
2263,Broken Vector
2264,Broken Window Studios
2265,"Broken Window Studios, LLC"
2266,BrokenMemoryGames
2267,Bromio
2268,Bromoco Games
2269,Brothers Flint
2270,Brouillard
2271,Brown Studios
2272,Browny Application
2273,Broxilia LTD
2274,Brrrainz Incorporated
2275,Brucefilm
2276,Brudingo Team
2277,Bruno Carro
2278,Bruno Freitas
2279,Bruno MARTIOL
2280,Brushfire Games
2281,Brutal Muse Studio
2282,Brutal Studio
2283,Brwarner Studios
2284,Bryan Fu
2285,Bryan Gale
2286,Bryan Song
2287,Bryan Tabor
2288,Bryant Jay
2289,Bryce Davis
2290,Bryson MacDuff
2291,Brzezinski
2292,Bubble
2293,Bubble Head Games
2294,Bubble Studios
2295,Bubel Studio
2296,Buce Studios LLC
2297,BucketShop Software
2298,Buckethead Entertainment
2299,Buckshot Software
2300,"Buddy Cops, LLC"
2301,Buddy System
2302,Budgie Games
2303,"Buff Studio Co.,Ltd."
2304,BufoProject
2305,Bug-meister production
2306,Bugbear
2307,Bugbear Entertainment
2308,Bugbyte Ltd.
2309,Buk Games
2310,Buka Development
2311,Buka Entertainment
2312,Buka Game Studio
